latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
58.4633,-117.5083,322.6,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,287.7,56.9,N,0
58.4151,-117.5381,322.7,1.9,1.4,2019-05-19,0441,Terra,MODIS,0,6.3,289.2,51.8,N,0
58.4076,-117.5683,329.6,2,1.4,2019-05-19,0441,Terra,MODIS,35,6.3,289,73.6,N,0
58.5168,-117.6062,381.3,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,292,420.7,N,0
58.5139,-117.5985,389.6,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,294.6,519.3,N,0
58.4953,-117.6185,377.6,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,300.4,371.7,N,0
58.5175,-117.6388,308.4,1.9,1.4,2019-05-19,0441,Terra,MODIS,42,6.3,284.2,23.4,N,0
58.4988,-117.659,387.1,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,292.3,488.6,N,0
58.5016,-117.6666,351.3,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,286.7,172.2,N,0
58.5028,-117.5883,374.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,297.5,345.3,N,0
58.5103,-117.5582,327.7,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,286,69.6,N,0
58.4842,-117.6084,351.6,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,293.1,171.1,N,0
58.4917,-117.5781,354.3,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,294.3,187.7,N,0
58.4992,-117.5481,336,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,288.6,98.5,N,0
58.473,-117.5982,332.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,72,6.3,290.8,83,N,0
58.4806,-117.568,350,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,295.9,161.9,N,0
58.4881,-117.5379,340,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,290.7,115.5,N,0
58.4695,-117.5579,333.6,1.9,1.4,2019-05-19,0441,Terra,MODIS,78,6.3,291.8,85.9,N,0
58.477,-117.5278,338.1,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,291.8,110.7,N,0
58.466,-117.5177,327.6,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,288.7,70.5,N,0
58.3861,-117.328,374.4,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,291.4,342,N,0
58.3937,-117.33,338.3,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,285,108.2,N,0
58.3753,-117.3497,353.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,294,183.7,N,0
58.3826,-117.3199,381.3,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,292.5,414.9,N,0
58.3643,-117.3397,337.2,1.9,1.4,2019-05-19,0441,Terra,MODIS,79,6.3,290.7,100.1,N,0
58.3716,-117.3099,351.2,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,289.8,172.2,N,0
58.3606,-117.2999,379.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,292.4,395.2,N,0
58.3022,-117.2407,317.8,1.9,1.4,2019-05-19,0441,Terra,MODIS,53,6.3,282.8,41.3,N,0
58.3132,-117.2507,324,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,284,57.8,N,0
58.3242,-117.2607,310.1,1.9,1.4,2019-05-19,0441,Terra,MODIS,23,6.3,282.8,25.6,N,0
58.3054,-117.2499,324.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,283.5,59.6,N,0
58.3385,-117.2799,328.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,286,71.4,N,0
58.3495,-117.2899,365.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,292.4,269.1,N,0
58.4226,-117.5079,322.3,1.9,1.4,2019-05-19,0441,Terra,MODIS,0,6.3,288.4,46.5,N,0
58.4262,-117.5482,328.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,41,6.3,289.9,70.2,N,0
58.4187,-117.5785,356,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,293.5,203.8,N,0
58.4448,-117.5282,323.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,43,6.3,289.3,53.8,N,0
58.4298,-117.5887,346.2,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,287.5,150.1,N,0
58.4223,-117.6191,313.7,2,1.4,2019-05-19,0441,Terra,MODIS,88,6.3,281.4,38.3,N,0
58.4559,-117.5384,329.7,1.9,1.4,2019-05-19,0441,Terra,MODIS,91,6.3,290.6,74,N,0
58.4484,-117.5686,323.1,1.9,1.4,2019-05-19,0441,Terra,MODIS,49,6.3,289.2,55.8,N,0
58.4409,-117.5989,312.4,2,1.4,2019-05-19,0441,Terra,MODIS,75,6.3,284.9,34.8,N,0
58.4286,-117.5575,326.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,39,6.3,289.6,63.9,N,0
58.421,-117.5877,348.3,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,291,160.3,N,0
58.4549,-117.5076,322,1.9,1.4,2019-05-19,0441,Terra,MODIS,81,6.3,288.5,54.1,N,0
58.4473,-117.5376,324.4,1.9,1.4,2019-05-19,0441,Terra,MODIS,48,6.3,290.1,55.4,N,0
58.4321,-117.5979,329.4,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,284.8,76.6,N,0
58.4584,-117.5477,326.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,52,6.3,289.5,62.7,N,0
58.4509,-117.5778,324.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,37,6.3,288.9,58.5,N,0
58.4544,-117.6182,324.8,2,1.4,2019-05-19,0441,Terra,MODIS,75,6.3,287.6,61.8,N,0
58.4337,-117.518,327.8,1.9,1.4,2019-05-19,0441,Terra,MODIS,35,6.3,290,63.9,N,0
58.2801,-117.2207,330.8,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,287,80.9,N,0
58.4845,-117.4979,309.3,1.9,1.4,2019-05-19,0441,Terra,MODIS,50,6.3,284.1,27.1,N,0
58.4735,-117.4878,321.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,64,6.3,285.2,52.5,N,0
58.4624,-117.4777,317.8,1.9,1.4,2019-05-19,0441,Terra,MODIS,86,6.3,284.5,43.7,N,0
58.4438,-117.4974,331.1,1.9,1.4,2019-05-19,0441,Terra,MODIS,76,6.3,292.3,79.9,N,0
58.4513,-117.4676,318.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,96,6.3,286.8,47,N,0
58.4707,-117.4783,320,1.9,1.4,2019-05-19,0441,Terra,MODIS,99,6.3,283.9,49.5,N,0
58.4111,-117.6089,321.9,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,281.8,56.7,N,0
58.4133,-117.618,303.2,2,1.4,2019-05-19,0441,Terra,MODIS,34,6.3,281.2,18.7,N,0
58.3532,-117.3297,329.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,286,75.4,N,0
58.3421,-117.3197,318.2,1.9,1.4,2019-05-19,0441,Terra,MODIS,93,6.3,284.1,43,N,0
58.4522,-117.4981,324.4,1.9,1.4,2019-05-19,0441,Terra,MODIS,74,6.3,289.1,59.8,N,0
58.4596,-117.4681,311.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,84,6.3,284.3,34.5,N,0
58.4411,-117.4879,334.4,1.9,1.4,2019-05-19,0441,Terra,MODIS,57,6.3,292.7,88.9,N,0
58.4486,-117.458,319.7,1.9,1.4,2019-05-19,0441,Terra,MODIS,99,6.3,287.2,50.6,N,0
58.4301,-117.4778,336.1,1.9,1.4,2019-05-19,0441,Terra,MODIS,55,6.3,293.6,93.8,N,0
58.4375,-117.4478,332.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,66,6.3,291.6,82.6,N,0
58.4264,-117.4378,341,1.9,1.4,2019-05-19,0441,Terra,MODIS,87,6.3,293.6,113.9,N,0
58.4079,-117.4577,312.8,1.9,1.4,2019-05-19,0441,Terra,MODIS,30,6.3,287.5,17.9,N,0
58.3051,-117.3593,314.3,1.9,1.4,2019-05-19,0441,Terra,MODIS,57,6.3,281.3,31.5,N,0
58.3162,-117.3693,317.2,1.9,1.4,2019-05-19,0441,Terra,MODIS,45,6.3,283.1,35.6,N,0
58.3273,-117.3793,314.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,27,6.3,284.8,29,N,0
58.3384,-117.3895,317.6,1.9,1.4,2019-05-19,0441,Terra,MODIS,50,6.3,286.8,35.5,N,0
58.3495,-117.3995,323.7,1.9,1.4,2019-05-19,0441,Terra,MODIS,98,6.3,289.5,45.4,N,0
58.3679,-117.3796,328.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,291.3,56.6,N,0
58.3605,-117.4095,326.1,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,290.5,49.7,N,0
58.3786,-117.3577,336.4,1.9,1.4,2019-05-19,0441,Terra,MODIS,58,6.3,290.4,94.6,N,0
58.3711,-117.3875,321.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,54,6.3,290.5,36.1,N,0
58.3636,-117.4173,320.1,1.9,1.4,2019-05-19,0441,Terra,MODIS,58,6.3,289.3,36.1,N,0
58.5092,-117.6363,429.8,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,303.8,1279,N,0
58.4877,-117.6489,362.3,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,290.8,240.8,N,0
58.5064,-117.6287,448.7,1.9,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,312.2,1833.3,N,0
58.4449,-117.4179,311.2,1.9,1.4,2019-05-19,0441,Terra,MODIS,23,6.3,285.2,30.3,N,0
58.4339,-117.4079,323.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,51,6.3,288.4,56.8,N,0
58.4007,-117.3777,321.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,0,6.3,289.2,45.9,N,0
58.3974,-117.3698,321.9,1.9,1.4,2019-05-19,0441,Terra,MODIS,0,6.3,289.3,48.9,N,0
58.3863,-117.3598,327.5,1.9,1.4,2019-05-19,0441,Terra,MODIS,46,6.3,286.2,64.7,N,0
58.4766,-117.6386,350.6,2,1.4,2019-05-19,0441,Terra,MODIS,100,6.3,291.1,166.6,N,0
58.4655,-117.6284,325.8,2,1.4,2019-05-19,0441,Terra,MODIS,68,6.3,288.2,63.8,N,0
58.3915,-117.3039,309.5,2.5,1.5,2019-05-19,0619,Terra,MODIS,11,6.3,280.8,40.6,N,0
58.3899,-117.3463,343.6,2.4,1.5,2019-05-19,0619,Terra,MODIS,87,6.3,286.1,184,N,0
58.4409,-117.4389,329,2.4,1.5,2019-05-19,0619,Terra,MODIS,0,6.3,290,96.6,N,0
58.5243,-117.5852,315.9,2.4,1.5,2019-05-19,0619,Terra,MODIS,87,6.3,284.4,56,N,0
